Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,marketCap,exchange,Symbol,Close_original,gap
2024-06-13 00:00:00-04:00,120.83042588642776,120.8991908696597,119.1997027200399,120.054363874709,8056100,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,120.22135925292967,-0.16699537822067612
2024-06-14 00:00:00-04:00,119.18988684018788,119.18988684018788,117.54934542606118,117.98158911069571,15315800,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,119.0130615234375,-1.0314724127417918
2024-06-17 00:00:00-04:00,118.60046415140236,120.52589109326644,118.41381313579642,119.91681699564064,12522100,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,120.32941436767578,-0.4125973720351368
2024-06-18 00:00:00-04:00,120.29994399055968,120.98760128365458,120.07400512604988,120.94830519661438,8176500,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,120.97777557373048,-0.029470377116098234
2024-06-20 00:00:00-04:00,120.84024531792016,121.38053944529126,120.57500361436396,120.91883571098656,6350700,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,121.05636596679688,-0.13753025581031864
2024-06-21 00:00:00-04:00,121.03671366882524,121.1054786479852,119.76946691445949,120.78129679870804,8231000,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,120.80094909667967,-0.019652297971632038
2024-06-24 00:00:00-04:00,121.1272219368232,122.43825245901878,120.86107655891064,121.64078700029977,8650600,0.421,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,121.31451416015624,0.3262728401435311
2024-06-25 00:00:00-04:00,121.21594119918292,121.21594119918292,119.71761846449864,120.18091464888997,11365300,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,120.27948760986328,-0.09857296097331414
2024-06-26 00:00:00-04:00,120.12178167808912,120.14149308774518,119.48105181602628,119.79650244224928,7350500,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,119.95420837402344,-0.15770593177416004
2024-06-27 00:00:00-04:00,120.07248459066156,120.30906661559554,119.6486178633647,120.2006202718139,4804100,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,120.08234405517578,0.11827621663812238
2024-06-28 00:00:00-04:00,120.4175018884542,121.20608610092395,119.55004947799893,120.46679540652062,9796400,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,120.1316375732422,0.33515783327841575
2024-07-01 00:00:00-04:00,120.6935050632008,120.93993903628274,118.57417139058236,119.40218426241954,10008500,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,118.84031677246094,0.5618674899586011
2024-07-02 00:00:00-04:00,118.66288370361306,119.53033609977788,118.57417108340604,119.31347269287089,6789000,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,119.49090576171876,-0.17743306884787557
2024-07-03 00:00:00-04:00,119.62890544304358,120.35834787900042,119.42190181340315,120.0626288927506,5467700,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,119.92462921142578,0.1379996813248141
2024-07-05 00:00:00-04:00,119.8950535658308,119.8950535658308,118.5347407453469,119.46133011612379,6367100,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,119.49090576171876,-0.029575645594974276
2024-07-08 00:00:00-04:00,119.82604812619672,120.4667779360548,119.2740384539831,119.97390579221234,7405600,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,119.63876342773438,0.3351423644779601
2024-07-09 00:00:00-04:00,119.6979134839421,119.88520571597724,119.08675450400575,119.17547543462568,4617900,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,119.11632537841795,0.059150056207727175
2024-07-10 00:00:00-04:00,119.28390009877516,120.2203461699081,119.0374661305225,120.34849055287673,6930900,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,120.18091583251952,0.16757472035720866
2024-07-11 00:00:00-04:00,120.4963655782836,122.14255040085592,120.3189327988685,122.02427390347893,11113900,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,121.70882415771484,0.31544974576408435
2024-07-12 00:00:00-04:00,122.40867614746094,123.12826661521616,122.1031004455512,123.10852813720703,10565200,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,122.40867614746094,0.6998519897460938
2024-07-15 00:00:00-04:00,122.77340090094762,123.86756827626562,122.50724801475268,123.65070497809606,9680800,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,123.28598022460938,0.36472475348668354
2024-07-16 00:00:00-04:00,123.65070713193776,126.47976420144164,123.6408476677026,126.72620762021901,15501400,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,126.36148071289062,0.3647269073283894
2024-07-17 00:00:00-04:00,125.80946972856736,126.07562263206786,124.71530228210544,124.19286969194626,14511200,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,124.74488067626952,-0.5520109843232603
2024-07-18 00:00:00-04:00,124.73502168339346,125.98690296729258,123.5915644295673,123.75913819950674,9267900,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,123.7689971923828,-0.009858992876061734
2024-07-19 00:00:00-04:00,124.04500180316644,124.30129524242352,122.81283193057985,123.36484891010005,9955300,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,123.0888442993164,0.27600461078364447
2024-07-22 00:00:00-04:00,123.67042803111858,124.42944890355552,122.70441103783116,124.9223124915678,8334900,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,124.34072875976562,0.5815837318021693
2024-07-23 00:00:00-04:00,123.71971247297893,124.78430150833604,123.65071126216348,123.4831325779594,9432900,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,124.1041488647461,-0.6210162867866984
2024-07-24 00:00:00-04:00,123.49299234340208,123.73942631839148,121.31451690696386,120.82165140101927,11370800,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,121.43280792236328,-0.6111565213440144
2024-07-25 00:00:00-04:00,121.59051360043492,124.3012871435035,121.27507843442784,122.56638182553257,14738900,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,122.40867614746094,0.15770567807163616
2024-07-26 00:00:00-04:00,123.80843156809664,125.37575561083688,123.6014279248231,125.89820665354586,10620800,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,124.49845123291016,1.3997554206356995
2024-07-29 00:00:00-04:00,124.89273714614453,124.89273714614453,123.8872898241175,124.67587160659374,8946500,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,124.28158569335938,0.3942859132343699
2024-07-30 00:00:00-04:00,124.81387444813838,125.5235979338416,124.14357377783456,125.17858239491572,7811200,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,124.64629364013672,0.5322887547790032
2024-07-31 00:00:00-04:00,126.0953355955775,127.22894091490116,125.47432468069997,127.48523580309701,10947600,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,126.03619384765624,1.4490419554407765
2024-08-01 00:00:00-04:00,125.720758567201,126.72620588397842,122.95084307321908,123.38456166778697,17283200,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,123.6999969482422,-0.31543528045523317
2024-08-02 00:00:00-04:00,122.35939435846458,122.576257459399,119.8359128651944,119.63876752740988,16916300,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,120.9793701171875,-1.3406025897776175
2024-08-05 00:00:00-04:00,118.66288238676384,120.10205586739494,117.47014287584156,116.56325775297478,20012000,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,118.87974548339844,-2.3164877304236597
2024-08-06 00:00:00-04:00,119.57962439195173,122.01439336535542,119.0571855474047,121.00895331040877,13732600,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,120.30907440185548,0.6998789085532877
2024-08-07 00:00:00-04:00,121.44264859898044,122.45796279901212,119.65846919217692,120.86104459507418,8307700,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,119.72747039794922,1.1335741971249575
2024-08-08 00:00:00-04:00,120.6146340306112,122.57624618215571,120.59491510293968,123.37469720199792,7976800,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,122.48753356933594,0.8871636326619807
2024-08-09 00:00:00-04:00,122.32981517432752,122.75368188265811,121.24550726388595,122.34952952979626,5891400,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,122.50724792480467,-0.15771839500841622
2024-08-12 00:00:00-04:00,122.51711610286888,122.7044083307402,121.4919498628159,121.89611390560327,5733400,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,121.88624572753906,0.009868178064209587
2024-08-13 00:00:00-04:00,122.45797058184684,123.26627369536602,121.5806587376021,123.73941894610465,7808300,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,123.16769409179688,0.5717248543077744
2024-08-14 00:00:00-04:00,123.1282751810494,123.88728851686218,123.05926644813468,123.63100650429159,5506400,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,123.67042541503906,-0.039418910747471614
2024-08-15 00:00:00-04:00,124.84345862784696,125.69119214008391,124.49845255206876,126.50935981192899,5717400,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,125.3363265991211,1.1730332128078942
2024-08-16 00:00:00-04:00,125.17860117966956,125.51375529996454,124.60688006716096,125.00116435105626,5448600,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,125.1588897705078,-0.15772541945153762
2024-08-19 00:00:00-04:00,125.2673183107978,125.95733042339296,125.12931588827875,126.02632862573923,3482900,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,125.91790008544922,0.10842854029000648
2024-08-20 00:00:00-04:00,125.85876318542022,126.026336487708,125.19832192070842,125.51376196471709,6443300,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,125.5728988647461,-0.05913690002900296
2024-08-21 00:00:00-04:00,125.86861973185522,126.54877991081102,125.7207578424429,126.62763767619117,4989200,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,126.33191680908205,0.29572086710912515
2024-08-22 00:00:00-04:00,126.54878644058044,126.83464324880788,125.77990608007669,126.39107159683044,6355600,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,126.17420196533205,0.21686963149839755
2024-08-23 00:00:00-04:00,126.60792900765122,127.73166739950636,126.36149501784844,127.8696706458348,5888000,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,127.43594360351562,0.4337270423191768
2024-08-26 00:00:00-04:00,127.7119351110754,128.14566129434564,127.03177496377758,127.5739193640051,6226600,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,127.29792785644533,0.2759915075597803
2024-08-27 00:00:00-04:00,127.11065523280556,127.44580186567735,126.67692898267131,127.18953554286414,4000900,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,127.3768081665039,-0.18727262363977104
2024-08-28 00:00:00-04:00,127.43591806075273,128.0963592161114,126.676897312777,127.37674447676834,4336300,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,127.31763458251952,0.05910989424882018
2024-08-29 00:00:00-04:00,127.90906991693858,129.32853185247905,127.2584957307612,128.8060959789503,8226000,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,128.21466064453125,0.5914353344190602
2024-08-30 00:00:00-04:00,128.66812702531635,129.71300484490686,127.7415327200527,130.03833576555073,8347900,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,129.58486938476562,0.4534663807851018
2024-09-03 00:00:00-04:00,128.94411211421803,129.15112327363266,126.23333835890728,126.0755970995696,9332600,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,126.7163543701172,-0.6407572705475957
2024-09-04 00:00:00-04:00,126.63747869871004,127.61336254988856,126.3614738795931,126.76559912107332,7809700,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,126.84447479248048,-0.07887567140716101
2024-09-05 00:00:00-04:00,126.5783566570745,126.7262110327783,124.6660265119086,125.09977999691823,8044500,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,125.36589813232422,-0.26611813540598916
2024-09-06 00:00:00-04:00,125.52359801464496,126.4403401654746,123.84785009809048,124.25198393993794,9567300,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,124.0942840576172,0.15769988232074184
2024-09-09 00:00:00-04:00,125.1490240648479,126.49948490241316,125.1095937279225,127.05149751455491,7283100,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,125.99675750732422,1.0547400072306914
2024-09-10 00:00:00-04:00,126.48964294771828,126.48964294771828,125.15889341324016,126.70650848726906,6270200,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,126.213623046875,0.4928854403940619
2024-09-11 00:00:00-04:00,125.9080474855446,126.5980520739776,123.32541676794352,126.13477020282976,7969700,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,126.44034576416016,-0.3055755613304001
2024-09-12 00:00:00-04:00,126.4699235435292,127.42608860433567,125.7700444111651,127.44579939802139,7012600,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,127.41622161865234,0.02957777936904904
2024-09-13 00:00:00-04:00,127.96823291611916,129.19053572134024,127.71193197350046,129.2595460875059,7913800,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,128.70753479003906,0.5520112974668194
2024-09-16 00:00:00-04:00,129.26940135360485,130.14670567601135,128.58924119691542,129.92984752059704,6400800,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,129.36798095703125,0.5618665635657862
2024-09-17 00:00:00-04:00,129.6242678909466,130.54099503727426,129.34826304853812,130.33399994661067,7820700,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,130.0777130126953,0.25628693391536217
2024-09-18 00:00:00-04:00,130.2847117233191,131.76331556906612,129.77212484527536,130.17628276824098,9191600,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,129.9692840576172,0.20699871062379316
2024-09-19 00:00:00-04:00,132.09846237039565,132.4533278955742,131.0733036538443,134.3360722336769,8957800,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,132.20689392089844,2.129178312778464
2024-09-20 00:00:00-04:00,131.181739386747,131.55632385336045,130.55086899310876,130.2551494209267,10907500,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,131.28030395507812,-1.0251545341514259
2024-09-23 00:00:00-04:00,131.7856373897745,132.36912123744796,131.2911692717265,132.66677142297763,8284000,0.431,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,132.16143798828125,0.5053334346963823
2024-09-24 00:00:00-04:00,132.52735592405995,133.15039065848887,132.2207880674271,133.4767577795287,7507900,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,133.11083984375,0.3659179357786968
2024-09-25 00:00:00-04:00,133.51628004739877,133.65473052125478,132.3888933060086,132.89323317239877,4422400,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,132.48779296875,0.4054402036487659
2024-09-26 00:00:00-04:00,133.56574208452437,133.97120961285935,132.98227325495236,134.22833974077437,6620700,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,133.150390625,1.0779491157743735
2024-09-27 00:00:00-04:00,133.55585455358874,134.19865713291426,133.1306040843655,133.74375128210437,5859200,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,133.33828735351562,0.4054639285887447
2024-09-30 00:00:00-04:00,133.3382766032863,134.07009486180044,132.5570085142022,133.94151757008316,5321200,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,133.9415283203125,-1.0750229336053962e-05
2024-10-01 00:00:00-04:00,133.87230696286102,134.6535751186108,132.80425390928556,133.94153608883758,9398600,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,134.01075744628906,-0.06922135745148239
2024-10-02 00:00:00-04:00,133.76351928710938,134.27777039130555,133.19983343960072,133.5162811279297,5189700,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,133.76351928710938,-0.2472381591796875
2024-10-03 00:00:00-04:00,133.3778303089435,133.76351485180956,132.58669336253,132.69547252085755,6361400,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,133.08116149902344,-0.3856889781658879
2024-10-04 00:00:00-04:00,134.1294400677781,134.41622496560373,132.78448604734652,135.05903601504372,5797100,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,134.01075744628906,1.0482785687546539
2024-10-07 00:00:00-04:00,133.34816774371546,134.2382194721918,133.0218169522712,133.02181276324671,5737800,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,133.6844024658203,-0.6625897025735981
2024-10-08 00:00:00-04:00,134.19866156761438,134.39644582240655,133.46685831588618,134.49535346214563,4980600,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,133.98109436035156,0.5142591017940674
2024-10-09 00:00:00-04:00,133.9909833277414,135.2667045019046,133.80308301829768,135.1875928248117,5064800,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,135.17770385742188,0.00988896738982703
2024-10-10 00:00:00-04:00,134.64366144338138,134.86122862079898,134.0305258106423,133.95140070119388,5495600,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,134.48544311523438,-0.5340424140404991
2024-10-11 00:00:00-04:00,134.97992518870743,136.93801489799807,134.97992518870743,137.3830471369496,8764800,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,136.88856506347656,0.4944820734730513
2024-10-14 00:00:00-04:00,136.85889527371197,137.7786138883693,136.32487630614713,137.67971131375103,6817400,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,137.70938110351562,-0.029669789764597
2024-10-15 00:00:00-04:00,137.85771812731804,138.22363482996465,136.53254706900552,136.7995516234118,7808900,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,136.65121459960938,0.1483370238024122
2024-10-16 00:00:00-04:00,136.86877920441796,138.00606501437187,136.80944544024084,137.9269457083242,8207800,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,137.70938110351562,0.21756460480858664
2024-10-17 00:00:00-04:00,137.7291636939815,137.9269479373772,137.0665781791221,137.33359484632524,5065100,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,137.31381225585938,0.019782590465865724
2024-10-18 00:00:00-04:00,137.66983798543623,137.78850552042314,136.89845373810712,138.08519748250654,4782100,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,137.7291717529297,0.3560257295768565
2024-10-21 00:00:00-04:00,137.70938441373727,137.90716866240555,136.69078119762327,137.2247957906904,5216700,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,137.2445831298828,-0.01978733919241904
2024-10-22 00:00:00-04:00,136.64131429809916,136.75009788477658,134.881009051842,134.97989156860697,8579700,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,135.58316040039062,-0.6032688317836516
2024-10-23 00:00:00-04:00,135.44472465280566,136.01829443764774,134.4953391486399,135.0491558051494,8480700,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,135.18759155273438,-0.13843574758496402
2024-10-24 00:00:00-04:00,134.97991467653387,134.97991467653387,133.87229581140224,134.05030347047918,6720400,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,134.2579803466797,-0.2076768762005088
2024-10-25 00:00:00-04:00,134.87113067053116,135.23703225442196,133.625061337334,134.5151126041249,6399300,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,133.90196228027344,0.6131503238514711
2024-10-28 00:00:00-04:00,134.5744473307969,134.8908990854706,134.25798048615346,134.9700314372422,7132200,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,134.29754638671875,0.6724850505234485
2024-10-29 00:00:00-04:00,133.89208622771247,134.64367238991497,133.1009341627795,133.71407719450934,11192300,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,134.11953735351562,-0.40546015900628163
2024-10-30 00:00:00-04:00,133.52617301135973,134.6139938023255,133.29870681536562,133.29871024280504,10469000,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,133.89207458496094,-0.5933643421558941
2024-10-31 00:00:00-04:00,132.83393420645666,133.18005286567512,131.93399853054134,131.29120959708166,16640000,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,132.34934997558594,-1.0581403785042767
2024-11-01 00:00:00-04:00,133.02181188365566,133.74374622357124,132.49767686917824,133.19980565806972,7482300,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,132.52734375,0.672461908069721
2024-11-04 00:00:00-05:00,132.6657979475065,133.3877323076854,132.01311146113844,132.51746725902993,6744400,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,132.37901306152344,0.13845419750649057
2024-11-05 00:00:00-05:00,132.8438167814505,134.6239051634525,132.50758205650862,135.05904200117706,7469400,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,134.59423828125,0.4648037199270618
2024-11-06 00:00:00-05:00,139.11366349984507,140.11248370166183,137.63025909260855,144.38467485238414,17738800,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,139.86524963378906,4.5194252185950745
2024-11-07 00:00:00-05:00,140.26084389557388,140.32017766199417,138.8367731416024,139.42026772369888,10062400,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,139.02467346191406,0.39559426178482227
2024-11-08 00:00:00-05:00,139.43013868503851,140.95309399459012,139.16312165058207,140.92342481785101,8270000,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,140.51795959472656,0.40546522312445177
2024-11-11 00:00:00-05:00,141.3091052808227,142.12992420887065,141.27943839944496,142.39693487066646,8237000,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,141.6057891845703,0.7911456860961437
2024-11-12 00:00:00-05:00,141.94202644672282,142.08047692562624,139.81581942999776,140.7256415590275,7161100,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,140.389404296875,0.33623726215250826
2024-11-13 00:00:00-05:00,140.53774651482564,141.47723303743842,140.49819570007165,140.83442315056783,6033400,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,140.6860809326172,0.14834221795064195
2024-11-14 00:00:00-05:00,140.54762802855552,140.7355283478404,138.16430291386143,138.1741844250399,9977100,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,138.31263732910156,-0.13845290406166555
2024-11-15 00:00:00-05:00,137.828056132435,138.65877414603406,137.21492041594377,137.086356913685,6628500,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,137.57093811035156,-0.48458119666656785
2024-11-18 00:00:00-05:00,137.55114347974796,137.94672704548887,137.0467914096447,137.36323149244328,6414200,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,137.38302612304688,-0.019794630603598762
2024-11-19 00:00:00-05:00,136.53254024177954,137.62037618448778,136.29520519243962,136.41387263924048,5554700,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,137.2643585205078,-0.8504858812673319
2024-11-20 00:00:00-05:00,137.5907055811436,137.73903998296822,136.40397000666786,137.73903626962016,6527600,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,137.41268920898438,0.3263470606357828
2024-11-21 00:00:00-05:00,138.0752842628402,139.61802250868658,137.54126528926673,139.79604842299645,9677300,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,139.13345336914062,0.6625950538558243
2024-11-22 00:00:00-05:00,139.49935693464852,141.11132798872592,139.3707903823687,141.43766565046883,7924300,0.0,0.0,0.0,9318081,9640760,155.15,112.75,149.1192,139.0917,20660584448,PCX,XLI,141.07176208496094,0.3659035655078924
